"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nub1",511.340541247089,-0.206321279924498,0.261402702884846,-0.789285182010485,0.429945345294002,0.878027048048773
"Zfp937",49.6000078626741,-0.567970952761654,0.719623697670112,-0.789261046572734,0.429959448664757,0.878027048048773
"Trnt1",453.79002691751,0.293767756227548,0.372221827993836,0.789227643663102,0.429978967859751,0.878027048048773
"Mir199a-1",2.96735992840753,1.53553216813983,1.947289025648,0.788548668387248,0.430375842749978,NA
"Rnft2",28.9652687531784,-0.835714328390334,1.05982207152343,-0.788542106118853,0.430379679566794,0.878539139068215
"Atp6v1g1",748.227605404397,-0.249975561058614,0.317095359661973,-0.788329294143851,0.430504116900991,0.878539139068215
"Rrp1b",290.557568964575,-0.360531847586583,0.457363887835456,-0.788282278456338,0.43053161115297,0.878539139068215
"Ccdc51",50.3915480600048,-0.379146603430973,0.481031669340652,-0.788194681549071,0.430582839569514,0.878539139068215
"Taf8",180.421577162514,-0.30502378458791,0.387021011505299,-0.788132363670733,0.430619286459586,0.878539139068215
"Ube3a",697.575212548378,-0.231496605224708,0.293757980359669,-0.788052140545323,0.430666207949068,0.878539139068215
"Gm2192",25.3645575433266,1.08000977236605,1.37049657912394,0.788042661920705,0.430671752072453,0.878539139068215
"Efcab1",2.45641098254059,2.16272757259725,2.74458243182764,0.787998767141082,0.430697427020231,NA
"Gm6653",0.686236228071355,3.13955182007241,3.98494102356927,0.787854023811962,0.430782096624561,NA
"Taf6",446.655372242013,-0.276781889753635,0.351360174180813,-0.787744058924562,0.430846428554896,0.878539139068215
"Dbndd1",37.5126584047623,0.617268510087069,0.7836112155663,0.787722913895485,0.430858799510939,0.878539139068215
"Myl9",153.522464367915,-0.528507058016783,0.671080668049191,-0.787546241725507,0.430962170091509,0.878539139068215
"Galnt9",4.46302815791308,1.7632503723324,2.23911189333368,0.787477560894559,0.431002359009458,0.878539139068215
"Bmp2k",365.76412662181,-0.311369659700778,0.39542153911586,-0.787437276171104,0.431025932820184,0.878539139068215
"Acp6",205.013470582622,0.378615174865354,0.480857318110245,0.787375299503188,0.43106220178118,0.878539139068215
"1700120C14Rik",53.431990993965,0.452309226572436,0.57448117847732,0.787335153035467,0.431085696577904,0.878539139068215
"Dnah3",5.2853205157494,1.34023457260139,1.70231626874756,0.787300572288744,0.431105934759798,0.878539139068215
"Bdh2",37.440823723783,0.773982950807126,0.983127453039417,0.787266135651381,0.431126089150083,0.878539139068215
"Bmp7",142.680112069537,1.73596405347734,2.20523483892307,0.787201445776681,0.431163951030788,0.878539139068215
"Dmac2l",46.030387122898,-0.347469184372506,0.44149144984122,-0.787034911995399,0.431261429284334,0.878625776725966
"St7l",210.614387966173,0.308894566338508,0.392658464651641,0.786674920181724,0.431472189191994,0.878733213353556
"Ube3c",657.477301083973,-0.383457913860721,0.487457413696443,-0.786649055048558,0.431487334426947,0.878733213353556
"Gm5577",12.8298103965093,-0.646946253993333,0.822413618132036,-0.786643411210474,0.431490639196832,0.878733213353556
"Pnpla6",566.836958624992,-0.320717472373637,0.407765031934876,-0.786525197739023,0.431559862896398,0.878733213353556
"Dhx40",537.850580310106,0.366320911603466,0.46579152637858,0.786448208818924,0.431604949695315,0.878733213353556
"4930440I19Rik",0.68321811652704,3.13370263806498,3.98524972616124,0.786325287846766,0.431676941208111,NA
"A230009B12Rik",0.68321811652704,3.13370263806498,3.98524972616124,0.786325287846766,0.431676941208111,NA
"Cacng6",0.68321811652704,3.13370263806498,3.98524972616124,0.786325287846766,0.431676941208111,NA
"Clrn3",0.68321811652704,3.13370263806498,3.98524972616124,0.786325287846766,0.431676941208111,NA
"Gm31583",0.68321811652704,3.13370263806498,3.98524972616124,0.786325287846766,0.431676941208111,NA
"Gtsf1",0.68321811652704,3.13370263806498,3.98524972616124,0.786325287846766,0.431676941208111,NA
"Cdk2ap2",525.909575146489,0.356226812897194,0.45310413867321,0.786191920339341,0.431755058847055,0.878733213353556
"Rcor2",132.375368435571,-0.610670410619167,0.776790374117297,-0.786145697689805,0.431782134851122,0.878733213353556
"Pml",452.770305028456,-0.299353213186695,0.380847924512159,-0.786017709221198,0.431857112240693,0.878733213353556
"Zfp971",124.79129869258,-0.341166597431477,0.434097899820141,-0.785920866175193,0.431913849230307,0.878733213353556
"Zcchc4",142.58141274793,-0.330832549384001,0.421018049343618,-0.785791844078372,0.431989445521562,0.878733213353556
"Stx1a",190.337433510876,0.459533066161811,0.584813445783319,0.785777190102558,0.431998032025654,0.878733213353556
"Pex13",198.393659936733,-0.375149638936431,0.477433574431661,-0.785763002493091,0.432006345356366,0.878733213353556
"Strn4",697.23980655175,0.220391737584035,0.280494811554984,0.785724828071667,0.432028714390377,0.878733213353556
"Add3",554.667658731587,0.285394462727238,0.363275755674464,0.78561384366917,0.432093751639415,0.878753696407496
"Gm15413",2.06094720950096,1.37043253706431,1.74460044218778,0.785528023451462,0.432144046475916,NA
"Zfp26",279.540475929196,-0.277589347299098,0.353387752689039,-0.785509246392477,0.432155051201096,0.878766573842778
"Gatb",79.5512467476877,-0.339179758939305,0.431977439787258,-0.78517933507441,0.432348429758154,0.878816610468597
"Zfp707",92.692568102886,0.379261013788445,0.483056462829617,0.785127708605396,0.432378695308919,0.878816610468597
"Mapkbp1",201.084011108436,-0.283489431401494,0.361076064731204,-0.785123853647104,0.432380955292592,0.878816610468597
"Shroom1",158.083259222817,0.34778067634892,0.442988687166996,0.785078008589902,0.432407832652699,0.878816610468597
"Pnp2",10.6805800211967,0.93865741244696,1.19574437622611,0.784998391888288,0.432454511450332,0.878816610468597
"Mx2",11.7017422037096,-0.900037910486514,1.14698788745028,-0.78469696178507,0.432631264554509,0.879064060299051
"Gja1",852.228603996176,-0.565645814104177,0.720989654636714,-0.784540818951404,0.432722840298605,0.879138397236473
"Pde6d",149.392751404799,-0.319402401810187,0.407268750580578,-0.784254626348979,0.432890717668474,0.879272808402669
"Chd7",397.376886592144,-0.313131294631645,0.399279671996929,-0.784240512585006,0.432898997619154,0.879272808402669
"Sf3b3",1433.64906057777,-0.362201712868953,0.461929606348668,-0.784105863514539,0.432977995163562,0.879321545818072
"Cdc37l1",622.878914279675,0.249768355149733,0.318612535565191,0.783925072837029,0.433084076741769,0.879419818276308
"Zzef1",763.403189489885,0.387391327404415,0.494225033249224,0.783835907415609,0.433136401395362,0.879419818276308
"Azi2",516.203671064137,0.262416708903962,0.334850161271687,0.78368398542011,0.433225561708606,0.879489149845777
"Mlh1",136.478462589624,0.312197621307823,0.39847936516846,0.783472492172434,0.433349701004683,0.879510305429887
"Rnf225",4.58579278313524,-1.09563049775475,1.39852658686805,-0.783417711213033,0.433381858906849,0.879510305429887
"Nlrc4",73.3021285303951,0.465929080848512,0.594785588196091,0.783356372607508,0.433417867962168,0.879510305429887
"Dnmbp",376.494782067496,-0.322358275496716,0.411548779890062,-0.783280843604563,0.433462209919806,0.879510305429887
"Gm8126",2.55435280742197,-1.75738604952705,2.24374673121502,-0.783237263403346,0.433487796403249,NA
"Ctdsp2",2056.77597191169,0.265305878575148,0.338768845121842,0.783147217920018,0.433540666003927,0.879510305429887
"Nlrp1a",11.3915275963539,0.938088146556435,1.19791010793954,0.783103957750207,0.433566067247948,0.879510305429887
"Ssx2ip",265.6094058146,0.44407526750059,0.567339744524796,0.782732519246554,0.433784201667506,0.879841161134028
"Kcnmb4os1",2.60157049757316,-1.7567174884582,2.2449056923055,-0.782535094672091,0.433900168870552,NA
"Amdhd2",242.354436500898,0.335140235775377,0.428285553589773,0.782515854121912,0.433911471728718,0.879969342606797
"Lrrtm1",1.06980066815355,2.55492241246422,3.26562476697824,0.782368641461629,0.433997957414797,NA
"Gm14812",1.06970651190107,2.55492289951919,3.2657015369049,0.782350398726467,0.434008675498338,NA
"Mlst8",194.580397338244,-0.288806328618734,0.369171868536943,-0.782308602666004,0.4340332323526,0.879969342606797
"Pkp2",333.390938864631,0.327070266891682,0.418087891733927,0.782300261160949,0.434038133415979,0.879969342606797
"Tmem39a",261.601836753872,-0.240005910873877,0.306814779189076,-0.782250162486379,0.434067569637656,0.879969342606797
"Dkk1",1.74786033884258,-2.97307156385131,3.80117734697808,-0.782144923128853,0.434129408344979,NA
"Fam110c",285.753631132609,0.454209875762684,0.58101786868923,0.781748548951475,0.43436236372969,0.88045532001351
"Gm4577",1.06580148479285,2.5549431198412,3.26889393175795,0.781592542669992,0.434454070893479,NA
"Lrig2",234.429823868015,-0.30595521862764,0.391466924392128,-0.781560840938807,0.434472707893917,0.880521877006246
"Hey1",113.79242961279,0.810626518706018,1.03726296683257,0.78150531217882,0.434505353581177,0.880521877006246
"Gm15217",1.23990240473898,-2.09162865823461,2.67643553161986,-0.78149786666772,0.434509730949017,NA
"4732419C18Rik",2.97365960621508,1.26119355733813,1.61416602791332,0.781328274495102,0.434609444543716,NA
"Slc17a8",1.99390655194838,-1.76878686072187,2.26403126937717,-0.78125549087865,0.434652242528861,NA
"Gm32688",2.02695598674551,-1.76915904541027,2.26466941137158,-0.781199691454654,0.434685055172548,NA
"Phykpl",1162.58793827262,0.301855898208609,0.386457280724321,0.781084775121465,0.434752635800886,0.880911329347118
"Gak",1222.26192635672,0.291062670170113,0.372692484125462,0.780972739101794,0.434818528398736,0.880933191421948
"Kctd1",64.9696847341186,0.359212036586436,0.460130700044447,0.78067391841435,0.434994304282605,0.881091157060082
"Trim3",437.987303951792,-0.296388639925283,0.379719165236597,-0.780546959594751,0.435068997933746,0.881091157060082
"Spats2l",116.394936917096,0.534314179792202,0.684558710458226,0.780523527974023,0.435082784262585,0.881091157060082
"Dclk3",7.90185993120563,1.63048558815495,2.08949852805594,0.78032387496915,0.435200263187361,0.881091157060082
"Mif",1558.68140979854,0.528455007081209,0.677466108541567,0.780046411795941,0.435363557215976,0.881091157060082
"Pros1",881.680843628559,-0.435365982076891,0.558146489148337,-0.780020999041319,0.43537851502573,0.881091157060082
"Aplf",81.4062780002299,-0.37514505042683,0.481048492625051,-0.7798487183271,0.435479926339527,0.881091157060082
"Cpped1",241.616114648902,0.284082884065502,0.364426138320773,0.779534874678634,0.435664702273639,0.881091157060082
"Lrp1",7291.03637076499,-0.30300651691036,0.388722692243598,-0.779492741114474,0.43568951191719,0.881091157060082
"Il15",24.9184144124008,0.51661190421985,0.662765621116847,0.779479031138174,0.435697584982812,0.881091157060082
"D630044L22Rik",162.573738410087,0.35825113218535,0.459653816385121,0.779393359556466,0.435748034310708,0.881091157060082
"Parp14",271.444870965595,0.527258595861458,0.67655537214676,0.779328075081908,0.435786480567394,0.881091157060082
"Kpna4",1049.38101004825,-0.379606868199933,0.487228304044909,-0.779114975563784,0.435911989236369,0.881091157060082
"Pcdh19",53.5140736848039,-0.538537018258518,0.691229257738973,-0.779100439151093,0.435920551468842,0.881091157060082
"Cep131",171.175241211758,-0.412152611592772,0.529031363972363,-0.779070277607026,0.435938317519811,0.881091157060082
"Chchd5",125.681489790133,0.369082819345662,0.473758801872371,0.779052163014147,0.435948987757107,0.881091157060082
"Parp9",234.019661275803,0.334812860974692,0.429833100740239,0.778936895269566,0.436016888708419,0.881091157060082
"Tuba1b",2669.53402598161,-0.514126075685556,0.660041238854034,-0.778930232568776,0.436020813702429,0.881091157060082
"Wdr62",58.6111958106181,-0.378411938256943,0.485851013580602,-0.77886415316527,0.436059742151857,0.881091157060082
"Antxr2",1162.36555101257,-0.547809777070808,0.703463619176445,-0.778732207519327,0.436137479468584,0.881091157060082
"Bcap29",144.215786467337,0.32597022980353,0.418608718423963,0.778699094062801,0.436156989901744,0.881091157060082
"Nmnat3",74.6979841067854,0.331160409016414,0.425278487421858,0.778690713993058,0.436161927514701,0.881091157060082
"Aloxe3",1.7236896178047,-1.46004549765261,1.87545860788525,-0.778500517960749,0.436274001402854,NA
"Tamm41",121.741460705992,0.303715916324933,0.390175205957451,0.778409062614946,0.43632789779535,0.881091157060082
"Socs3",792.066907736363,0.301345001464993,0.387137495447692,0.77839270287295,0.436337539310223,0.881091157060082
"Nrarp",239.915242320165,-0.588340818005745,0.755876364213912,-0.778355887100136,0.436359236912021,0.881091157060082
"Gm52148",68.725264319097,-0.599780876849249,0.770655068053431,-0.778274096560751,0.436407442893743,0.881091157060082
"Pou2f1",326.730390284155,-0.380239435823302,0.488577771520449,-0.778257747256901,0.436417079269154,0.881091157060082
"Cab39l",260.137930171375,0.233470908787178,0.300006525883622,0.778219434059062,0.436439661772615,0.881091157060082
"Tifa",85.6111246678519,0.489554929483702,0.629301659338301,0.777933638373781,0.43660813624958,0.881166480429008
"Gsdmd",564.596650859443,0.308742680943254,0.396889812699121,0.777905280167293,0.436624855249016,0.881166480429008
"H2ac11",1.28421467628083,-2.48045085100977,3.18874626624859,-0.777876520707903,0.436641811189716,NA
"Arid4a",330.148670896704,-0.235973313065378,0.303415335361195,-0.777723752111832,0.436731886531709,0.881166480429008
"Qsox1",1961.5291336449,0.361191107221234,0.464435454837518,0.777699254996793,0.436746331503963,0.881166480429008
"Ptch2",51.0670847498825,0.569752744936081,0.73262315846051,0.777688690777022,0.436752560888188,0.881166480429008
"Vamp4",255.857995408283,-0.230886338326957,0.296956669320307,-0.777508512792201,0.436858813992133,0.881177939404803
"Larp6",33.9857399200751,0.622928241231431,0.801201991955849,0.777492127435647,0.436868477370518,0.881177939404803
"Tmeff1",81.468854267881,0.491375976826203,0.632135516028795,0.777326956588561,0.436965894905395,0.881213092449186
"1700001K23Rik",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"4930474N09Rik",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"4930594O21Rik",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"4933429K18Rik",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"6330410L21Rik",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"A230051N06Rik",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"A230056J06Rik",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Acrv1",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Adam7",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Ang2",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Ankrd34b",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Bpifa3",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Cox8c",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Fgf20",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm12108",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm12298",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm17660",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm17733",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm20854",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm30606",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm32211",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm33677",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm3500",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm36598",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm40478",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm40722",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm43568",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gm7030",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Gstt4",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Klf17",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Klrh1",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Lbx1",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Lce1b",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Lingo3",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Mir3065",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Mir5621",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Odf1",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Olfr20",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Phox2b",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Prol1",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Rdh18-ps",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Rergl",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Rp1l1",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Slc22a22",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Speer1",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Stpg2",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Tekt4",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Thegl",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Tmem61",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Vmn2r12",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Zdhhc22",0.729170651270325,3.09890094790423,3.98711117093415,0.777229631943816,0.437023302701638,NA
"Pdcd1lg2",16.531303770463,1.12171020723932,1.44326324012616,0.777204169033826,0.43703832293939,0.881213092449186
"Fkbp3",354.032349840317,-0.258093846768933,0.332089229841224,-0.777182225669683,0.437051267281516,0.881213092449186
"Gm13212",25.654683040794,-0.826574283724405,1.06378962293174,-0.777009162249974,0.437153364747236,0.881307798513752
"Eef1akmt1",83.933670020913,-0.301742849650989,0.388390309210255,-0.776906226791669,0.437214097260365,0.881319098840178
"Tmem170",56.88715158201,-0.319323013549002,0.411091172484791,-0.776769327394924,0.437294876218043,0.881370800062765
"Pnrc1",1013.36392549051,-0.300323094067745,0.386695897285523,-0.776638945941535,0.437371817179996,0.881414753719474
"Myog",6.19044222391711,2.3871472059379,3.07720491799882,0.775751784346658,0.437895557589035,0.882358996619095
"Rars",579.847381235005,-0.343878423875334,0.443541888632427,-0.77530089646237,0.438161879776432,0.882654255577535
"Elf2",600.996986973546,-0.252329481115056,0.325463447335911,-0.775292842193202,0.438166637971038,0.882654255577535
"Rxrg",1.05763406572381,2.53640221815368,3.27168113393786,0.775259603340627,0.438186274695037,NA
"Fam122b",43.6054328621485,-0.426569399464571,0.550253581913482,-0.77522330337441,0.438207720430281,0.882654255577535
"Cyb5rl",67.1693813608531,0.625249212682993,0.806638072649583,0.775129805898229,0.438262960784726,0.882654315200985
"Tifab",176.440493075813,0.647508434619739,0.835640486550624,0.774864843244419,0.438419528265904,0.882858420252804
"Rap1gds1",804.452395139366,-0.343812891753635,0.443770645529972,-0.77475356970274,0.438485289827883,0.882879638347401
"Gm19424",0.879033793707062,-3.06011570288922,3.95053690153357,-0.774607548078162,0.438571595764581,NA
"Prps1l1",0.879033793707062,-3.06011570288922,3.95053690153357,-0.774607548078162,0.438571595764581,NA
"Gm36529",0.878939637454578,-3.05996847726971,3.95054134392037,-0.774569409830076,0.438594138946286,NA
"Gm31223",8.59301421259631,0.789850895991978,1.01975721989032,0.774547981211577,0.438606805505686,0.883013096539404
"Smlr1",0.878845481202093,-3.05982160494043,3.95054577609373,-0.77453136309838,0.438616628697018,NA
"I730030J21Rik",1.40342986051452,3.03344919922308,3.91669921667848,0.774491231367921,0.438640351626693,NA
"Rln3",1.40342986051452,3.03344919922308,3.91669921667848,0.774491231367921,0.438640351626693,NA
"Il16",106.157337165046,0.606175739190618,0.78289534332614,0.774274293950036,0.438768601850626,0.883072017551347
"Anapc2",1048.94907693132,-0.254235711319242,0.328370120808959,-0.774235215716088,0.438791706620173,0.883072017551347
"Cks2",175.302484931256,-0.608232694962132,0.785690068391304,-0.774138199567019,0.438849069853742,0.883072017551347
"Acss2os",20.2908056934409,0.756696014158143,0.977485876731101,0.774124754302005,0.438857020044127,0.883072017551347
"Emc1",355.206605324612,-0.257600862581786,0.332809662920209,-0.774018579633447,0.438919804073318,0.883087202079051
"Nudcd3",511.024224527332,-0.299771269616974,0.387465532867895,-0.773672092581149,0.439124727379729,0.883329856608338
"Sh3kbp1",501.086201187918,0.478579702197305,0.618617493739189,0.773627818548363,0.439150916389759,0.883329856608338
"Ears2",89.670865321579,0.467655947323339,0.6045712151829,0.773533267179879,0.439206848491585,0.883331222397153
"Mir3079",1.72270854598832,-1.45042037698881,1.87535775993812,-0.773409963673635,0.439279795139511,NA
"Flt3l",43.9273681191172,0.603899237609685,0.780844534727132,0.773392411359733,0.439290179695864,0.883351615731098
"Ndufb2",186.710128281892,0.367292634640528,0.47500277886889,0.773243128208956,0.439378506472148,0.883351615731098
"Rerg",32.5175913545548,0.666277893379173,0.861674744842375,0.773235954015403,0.439382751503953,0.883351615731098
"Ifnk",0.8754112353563,-3.05443330116261,3.95070868806656,-0.773135541577333,0.439442168875365,NA
"Gm16973",101.43170125267,-0.291546467652867,0.37712893711522,-0.773068409661162,0.439481895630622,0.883353159750484
"4930547E08Rik",0.874940454093878,-3.05369437473383,3.95073107599604,-0.772944125022213,0.439555449180657,NA
"Rasl11a",82.5181917867044,-0.501867146221555,0.649350904383196,-0.772875101634405,0.439596301329084,0.883353159750484
"Nup43",64.0539189648706,-0.44479392845983,0.575580152563666,-0.772774958411427,0.439655575922626,0.883353159750484
"Gm10548",5.36365151431805,-0.82137162545739,1.06289560070075,-0.772767922753538,0.439659740488343,0.883353159750484
"Pln",2.14417202570875,1.37594178143306,1.78071422303101,0.77269095941236,0.439705298316732,NA
"Abat",133.630867886319,-0.613939846747169,0.794686183933085,-0.772556336274325,0.439784993910662,0.883353159750484
"Fibp",377.644534868385,0.286270480105216,0.370558503825985,0.772537877688671,0.439795921860804,0.883353159750484
"Mir5620",3.47889028217213,1.49648781692646,1.93746072656041,0.772396465337999,0.439879646723335,0.883353159750484
"Kif5a",26.6978630377374,0.509147555372139,0.659192252688708,0.772380975800962,0.439888818043537,0.883353159750484
"Trim30b",8.36976245706254,1.03239626943133,1.33680370595689,0.772287109042941,0.439944398688002,0.883353159750484
"Tmprss5",3.66055340937687,1.71801788228517,2.22480721230018,0.772209777452557,0.439990191510408,0.883353159750484
"F10",135.784910384718,-0.523117285375769,0.677430654262194,-0.772207874096735,0.439991318639714,0.883353159750484
"2510009E07Rik",249.410806234057,-0.446088055097014,0.57779321283349,-0.772054854901123,0.44008193897145,0.883424153482744
"Dhh",73.0639682946719,-0.512330860093445,0.663808796624209,-0.771804867152856,0.440230008611039,0.883511757673689
"Shld3",12.9947159234551,0.706073333737526,0.914857537324729,0.771785010158259,0.440241771284496,0.883511757673689
"Tmem159",146.168270424891,0.531061610639687,0.688175014221771,0.77169557113352,0.440294754449115,0.883511757673689
"1700125H20Rik",0.975390321332408,2.4625341113143,3.19107610241364,0.771693946581752,0.440295716858068,NA
"Ceacam15",1.68673604319191,2.28912272116505,2.9667318068151,0.77159745815464,0.440352880220548,NA
"Tmub1",104.077480468935,0.397077410989726,0.514618031857173,0.77159638102213,0.440353518378259,0.883511757673689
"DQ267100",0.871035426985663,-3.04754384315481,3.95091786494048,-0.77135084740637,0.440499001014832,NA
"Pcare",0.871035426985663,-3.04754384315481,3.95091786494048,-0.77135084740637,0.440499001014832,NA
"Trpm8",0.871035426985663,-3.04754384315481,3.95091786494048,-0.77135084740637,0.440499001014832,NA
"Pgpep1",267.546177285617,-0.354842079918416,0.460041275302621,-0.771326615606384,0.440513360242054,0.883511757673689
"Auh",171.598089397901,0.345415410427516,0.447888006867152,0.771209331644305,0.440582863909779,0.883511757673689
"Riok2",283.789062498884,-0.317857398230874,0.412175172519794,-0.771170656125849,0.440605784793453,0.883511757673689
"Nckipsd",150.601435448369,0.374638783611105,0.485814203842303,0.771156505199083,0.440614171451632,0.883511757673689
"Pias4",208.135627305752,0.234763084031332,0.304435735577974,0.771141678179246,0.440622958899876,0.883511757673689
"Plekhh3",307.505633492579,-0.286532618608162,0.37164077642219,-0.770993488299724,0.440710791300417,0.88357705298718
"Il12rb2",8.18748513810568,-1.10765590039329,1.4370878993619,-0.770764196737799,0.440846712586782,0.883599106230097
"Mir3074-1",16.5986054535546,0.602163022720632,0.781276442667592,0.770742582055341,0.44085952675026,0.883599106230097
"4933404O12Rik",30.4475077757664,-0.786202621828551,1.0201213038776,-0.770695228930231,0.44088760057531,0.883599106230097
"Pgam1",2307.51271163044,-0.556310190468815,0.7222707179006,-0.770223929451028,0.441167071536299,0.884048379625322
"Tas2r137",0.867412868634902,-3.0418163659477,3.95109251541858,-0.769867158027163,0.441378697180161,NA
"Tbx18",43.0425635104942,-0.778548347175415,1.01149134594938,-0.769703418910294,0.441475841563727,0.884315538160585
"Cog4",520.999174099539,-0.231285387923026,0.300515823380851,-0.769627986044223,0.441520599065589,0.884315538160585
"Kpna3",525.925716139086,-0.368967352968359,0.47949707094329,-0.769488231163766,0.441603528398959,0.884315538160585
"Bfsp1",29.7125982373092,0.602812949825079,0.783523551321857,0.769361621368104,0.44167866525291,0.884315538160585
"Lamc1",2793.51409277581,-0.44785359187078,0.582138594150432,-0.769324687232554,0.441700585273664,0.884315538160585
"Ssna1",334.603026145406,-0.226021591076979,0.293802266311186,-0.769298324055759,0.441716231922609,0.884315538160585
"Klhl6",107.826404280527,0.423673604237594,0.550791514022039,0.769208663263176,0.441769448329926,0.884315538160585
"Zfp932",63.8883557622885,-0.363539808366972,0.472636171396142,-0.769174748714418,0.441789578602824,0.884315538160585
"Tmem185b",190.180890631415,-0.271366796037666,0.35280920889378,-0.769160184022767,0.441798223762344,0.884315538160585
"Asphd2",17.0764637299295,-0.736520142513407,0.957892712341639,-0.768896279326449,0.441954886366501,0.884385403719043
"Smco4",83.0999135763882,0.509014277669941,0.662065938543704,0.768827163635062,0.441995920993089,0.884385403719043
"Enkd1",66.1450310293904,-0.524581640443902,0.682416222154966,-0.768712148705014,0.442064211256584,0.884385403719043
"Asxl1",862.422969914333,-0.298128334629895,0.387836059029111,-0.76869679259895,0.442073329421331,0.884385403719043
"Mindy4",67.3188280936969,0.365318087096772,0.475281308033192,0.768635502642698,0.44210972330785,0.884385403719043
"Ankrd13b",386.399089940313,0.325157081559519,0.423245814612798,0.768246419298877,0.44234080041723,0.884671141179738
"Mir155hg",16.6406930934983,-0.945457598259659,1.23073022667669,-0.76820864375181,0.442363239043649,0.884671141179738
